changesetID,username,timestamp,changeset_comment,longitude,latitude
36988386,woodpeck_repair,2016-02-03 23:50:19+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.8807756,4.82761605
36991037,woodpeck_repair,2016-02-04 06:42:21+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.5415977,5.3372167
36988657,woodpeck_repair,2016-02-04 00:28:46+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.70519565,5.088601
36991331,woodpeck_repair,2016-02-04 07:06:03+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.5803076,5.3478546
36993091,woodpeck_repair,2016-02-04 09:09:12+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.8625637,4.68380465
36992014,woodpeck_repair,2016-02-04 08:00:49+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.56376215,5.329575
36993843,woodpeck_repair,2016-02-04 09:45:08+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.90474985,4.7056076
36995133,woodpeck_repair,2016-02-04 10:48:14+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.92245565,4.78761785
36994497,woodpeck_repair,2016-02-04 10:13:21+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.94876675,4.7233897
36998712,woodpeck_repair,2016-02-04 13:51:27+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",11.0878953,5.18379525
36997351,woodpeck_repair,2016-02-04 12:46:15+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.46192685,5.3609424
36997995,woodpeck_repair,2016-02-04 13:17:14+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.4747292,5.3574025
36999824,woodpeck_repair,2016-02-04 14:43:58+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.2674072,5.315396
36995834,woodpeck_repair,2016-02-04 11:27:04+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.8280262,4.8942194
36992599,woodpeck_repair,2016-02-04 08:37:29+00:00,"revert ENEO import in Cameroon, see http://wiki.openstreetmap.org/wiki/Bad_imports/Cameroun_Ouest_region_landuse_import",10.87981415,4.8927059
37065420,woodpeck_repair,2016-02-07 18:40:12+00:00,remove abandoned railways,-0.1102029,51.53341975
37066231,woodpeck_repair,2016-02-07 19:19:14+00:00,revert circularisation of crossrail tunnel,-0.11888315,51.5255231
37091383,woodpeck_repair,2016-02-08 22:52:16+00:00,reverted un-discussed worldwide mechanical edit - please adhere to mechanical edit policy and don't just write your own little fixing programs and run them on the main database,0.10556755,29.6872802
37091517,woodpeck_repair,2016-02-08 23:02:17+00:00,reverted un-discussed worldwide mechanical edit - please adhere to mechanical edit policy and don't just write your own little fixing programs and run them on the main database,15.32603595,9.48489965
37546614,woodpeck_repair,2016-03-01 16:22:39+00:00,delete constructed geometries,0,0
36606603,woodpeck_repair,2016-01-15 23:52:19+00:00,revert undiscussed mass edits - please adhere to mechanical edit guidelines,0,15.5862665
37507447,woodpeck_repair,2016-02-28 20:11:25+00:00,reverted world-wide denomination changes since they lack discussion and were made in spite of the earlier block https://www.openstreetmap.org/user_blocks/873).,24.03667395,9.5176796
37616270,woodpeck_repair,2016-03-04 20:35:15+00:00,revert constructed geometries.,0,2.4744356
37701401,woodpeck_repair,2016-03-09 06:46:27+00:00,remove constructed geometry (Antimeridian) except where required for boundary relations,0,0
37880871,woodpeck_repair,2016-03-16 19:22:09+00:00,reverting changeset 37555679,24.93089095,38.4096007
37912219,woodpeck_repair,2016-03-18 06:40:13+00:00,reverted fictional mapping in Venezuela after author didn't reply to inquiries made in http://www.openstreetmap.org/changeset/37531169,-67.044396,7.84103475
37912442,woodpeck_repair,2016-03-18 07:01:18+00:00,further reversions of fictional elijose edits,-23.29604725,16.02746005
37964304,woodpeck_repair,2016-03-20 21:21:31+00:00,revert adddition of name tags to boundary lines; names should be on relations only.,-3.22160675,14.23946915
37972026,woodpeck_repair,2016-03-21 09:08:35+00:00,"reverted edits made by an un-discussed bot, see https://www.openstreetmap.org/user_blocks/914",0,3.16085535
37573363,woodpeck_repair,2016-03-02 19:35:13+00:00,revert accidental large-scale tag addition,-120.1467857,40.8403439
38179313,woodpeck_repair,2016-03-30 19:53:03+00:00,"reverted mechanical edits made by newly-created user wischmat after complaints in German forum, and after wischmat neglected to explain himself there. See http://forum.openstreetmap.org/viewtopic.php?pid=585844",-26.30465965,50.32859335
37912228,woodpeck_repair,2016-03-18 06:41:07+00:00,reverted fictional mapping in Venezuela after author didn't reply to inquiries made in http://www.openstreetmap.org/changeset/37531169,-33.24221755,-19.79275385
38315226,woodpeck_repair,2016-04-05 11:43:52+00:00,clean up undocumented and faulty import in Hargeysa after changesets were commented and no answer received.,44.0676038,9.5614864
38315694,woodpeck_repair,2016-04-05 12:10:46+00:00,clean up undocumented and faulty import in Hargeysa after changesets were commented and no answer received.,44.07689695,9.54452945
38320651,woodpeck_repair,2016-04-05 15:11:58+00:00,clean up undocumented and faulty import in Hargeysa after changesets were commented and no answer received.,44.1572178,9.62151565
38325191,woodpeck_repair,2016-04-05 17:16:53+00:00,clean up undocumented and faulty import in Hargeysa after changesets were commented and no answer received.,44.0803142,9.5616131
38747869,woodpeck_repair,2016-04-21 06:55:10+00:00,Delete broken and un-discussed building imports in Denmark,2.2821308,33.36334385
38750124,woodpeck_repair,2016-04-21 08:15:14+00:00,Delete broken and un-discussed building imports in Denmark,12.3489667,55.8379438
38749197,woodpeck_repair,2016-04-21 07:44:18+00:00,Delete broken and un-discussed building imports in Denmark,12.3583988,55.83582905
38570274,woodpeck_repair,2016-04-14 21:22:43+00:00,attempt to repair major breakage on comores caused by erroneous changeset 38034361 and a large number of botched fixes thereafter.,43.3594295,-11.60444585
38948622,woodpeck_repair,2016-04-28 11:59:24+00:00,"bot moved locations to 0,0 - reverted",5.02360845,30.32694555
39095521,woodpeck_repair,2016-05-04 12:35:31+00:00,"Vandalismus von MonsterStreamer revertiert, siehe http://forum.openstreetmap.org/viewtopic.php?pid=591228",6.72126545,50.5468955
39766630,woodpeck_repair,2016-06-02 22:24:18+00:00,"Revert problematic edits in Ashgabat after several attempts to contact the mapper, by DWG and others, have failed",67.5415584,42.66394605
39767456,woodpeck_repair,2016-06-02 23:16:21+00:00,"Revert problematic edits in Ashgabat after several attempts to contact the mapper, by DWG and others, have failed",58.31554365,37.93919505
39880763,woodpeck_repair,2016-06-08 09:51:18+00:00,"Revert problematic edits by zohre2109 in Ashgabat after several attempts to contact the mapper, by DWG and others, have failed",58.3947761,37.90488335
39880767,woodpeck_repair,2016-06-08 09:51:30+00:00,"Revert problematic edits by zohre2109 in Ashgabat after several attempts to contact the mapper, by DWG and others, have failed",58.3476496,37.9620995
39881640,woodpeck_repair,2016-06-08 10:43:15+00:00,"Revert problematic edits by zohre2109 in Ashgabat after several attempts to contact the mapper, by DWG and others, have failed",58.3473507,37.96494555
40331066,woodpeck_repair,2016-06-27 21:17:17+00:00,"Revert un-discussed import and deletion of other data by MAAlin in Hargeisa, see https://www.openstreetmap.org/user_blocks/977",44.05165795,9.57955805
40454246,woodpeck_repair,2016-07-03 09:10:03+00:00,Revert suspected copying from copyrighted data source after no reply received in https://www.openstreetmap.org/changeset/39688528,127.1712973,36.8397192
40454263,woodpeck_repair,2016-07-03 09:11:02+00:00,Revert suspected copying from copyrighted data source after no reply received in https://www.openstreetmap.org/changeset/39688528,127.1616862,36.9491093
40488890,woodpeck_repair,2016-07-04 22:38:08+00:00,revert un-discussed automatic edit. please adhere to mechanical edit policy when making such edits.,9.8834762,53.1364165
40488918,woodpeck_repair,2016-07-04 22:39:50+00:00,revert un-discussed automatic edit. please adhere to mechanical edit policy when making such edits.,5.7206132,52.29763445
40501812,woodpeck_repair,2016-07-05 14:50:02+00:00,Revert suspected copying from copyrighted data source after no reply received in https://www.openstreetmap.org/changeset/39688528,127.0607774,37.0731011
40566606,woodpeck_repair,2016-07-08 11:57:39+00:00,revert MonsterStreamer vandalismus,6.77790325,50.51709035
40750009,woodpeck_repair,2016-07-14 20:59:32+00:00,revert tourism=artwork additions of Matthew Landicho after no response was given in https://www.openstreetmap.org/changeset/40320950,121.0551279,13.77831755
41032663,woodpeck_repair,2016-07-26 09:16:56+00:00,revert large changeset after discussion with author,22.75189475,55.62498825
41174186,woodpeck_repair,2016-08-01 18:03:01+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,24.52176195,41.549519
41175642,woodpeck_repair,2016-08-01 19:24:14+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,24.59981965,41.60717395
41177292,woodpeck_repair,2016-08-01 20:38:36+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,24.6199331,41.6807946
41178382,woodpeck_repair,2016-08-01 21:33:13+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,24.93995345,41.5437325
41179084,woodpeck_repair,2016-08-01 22:18:55+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.54947625,41.30688695
41179924,woodpeck_repair,2016-08-01 23:41:17+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.53486875,41.3947868
41180713,woodpeck_repair,2016-08-02 01:01:45+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.4514123,41.6015547
41182350,woodpeck_repair,2016-08-02 03:43:22+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.4333305,41.58993885
41181697,woodpeck_repair,2016-08-02 02:22:08+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.40736275,41.52542325
41183008,woodpeck_repair,2016-08-02 05:03:16+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.45604675,41.65924615
41183667,woodpeck_repair,2016-08-02 06:08:22+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.62574605,41.6020773
41184405,woodpeck_repair,2016-08-02 07:00:46+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.98891215,41.44552335
41186011,woodpeck_repair,2016-08-02 08:23:54+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,26.00925355,41.628685
41187806,woodpeck_repair,2016-08-02 09:47:20+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.94563195,41.7109352
41189445,woodpeck_repair,2016-08-02 11:07:41+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.92493045,41.81635155
41190899,woodpeck_repair,2016-08-02 12:25:32+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.9445006,41.92157375
41192272,woodpeck_repair,2016-08-02 13:36:37+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.9503202,42.1154703
41194009,woodpeck_repair,2016-08-02 14:48:40+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.66064395,42.25134825
41195515,woodpeck_repair,2016-08-02 16:03:14+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.52336035,42.4255425
41197254,woodpeck_repair,2016-08-02 17:20:00+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.4935189,42.5734588
41199061,woodpeck_repair,2016-08-02 18:29:27+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.433196,42.6691671
41200534,woodpeck_repair,2016-08-02 19:39:46+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,25.84798705,42.50123455
41202162,woodpeck_repair,2016-08-02 20:56:32+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,26.2804573,42.6697844
41203672,woodpeck_repair,2016-08-02 22:13:13+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,26.29954985,42.78910985
41204570,woodpeck_repair,2016-08-02 23:30:48+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,26.289298,42.8844335
41205072,woodpeck_repair,2016-08-03 00:49:21+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,26.38255025,43.0008457
41206270,woodpeck_repair,2016-08-03 03:30:32+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,26.24791505,42.36578325
41206554,woodpeck_repair,2016-08-03 04:16:34+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.47966985,41.4440565
41206859,woodpeck_repair,2016-08-03 05:06:03+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.5449988,41.4713664
41207577,woodpeck_repair,2016-08-03 06:26:20+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.5224718,41.5370563
41208651,woodpeck_repair,2016-08-03 07:44:13+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.5136027,41.60714075
41209917,woodpeck_repair,2016-08-03 09:13:13+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.5060496,41.73268835
41211376,woodpeck_repair,2016-08-03 10:31:58+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.34212635,41.84351205
41212678,woodpeck_repair,2016-08-03 11:50:14+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.33201745,41.92859665
41214349,woodpeck_repair,2016-08-03 13:08:21+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.34006705,41.9657496
41216144,woodpeck_repair,2016-08-03 14:40:47+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.3554658,42.0190959
41217630,woodpeck_repair,2016-08-03 15:58:31+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.19813225,42.0867674
41219332,woodpeck_repair,2016-08-03 17:14:36+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,23.0062491,42.10555795
41221068,woodpeck_repair,2016-08-03 18:32:43+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,22.98039745,42.1902538
41222984,woodpeck_repair,2016-08-03 19:51:59+00:00,delete undiscussed CLC imports in Bulgaria after complaints from the community (who claims that their messages to importing user go unanswered) and no response  in http://www.openstreetmap.org/changeset/40606813,22.89557735,42.2529365
41419314,woodpeck_repair,2016-08-12 21:39:21+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.97434265,29.21278075
41420521,woodpeck_repair,2016-08-12 23:15:30+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.15653555,30.36588125
41419322,woodpeck_repair,2016-08-12 21:39:43+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.2260893,30.3288088
41421084,woodpeck_repair,2016-08-13 00:32:24+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,28.9745514,30.77091865
41421258,woodpeck_repair,2016-08-13 01:07:00+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,27.29014145,31.3307987
41420842,woodpeck_repair,2016-08-12 23:57:25+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.0994335,30.22790405
41421728,woodpeck_repair,2016-08-13 02:02:04+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,33.93823075,26.760542
41422171,woodpeck_repair,2016-08-13 02:55:47+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.1934898,30.8929662
41422534,woodpeck_repair,2016-08-13 03:47:45+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.24328225,26.8943925
41422759,woodpeck_repair,2016-08-13 04:32:20+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.24751555,29.5779398
41423093,woodpeck_repair,2016-08-13 05:22:25+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.8923278,30.98207815
41423391,woodpeck_repair,2016-08-13 06:16:01+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,29.93000445,31.22794865
41424074,woodpeck_repair,2016-08-13 07:27:36+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,29.911745,31.206657
41424721,woodpeck_repair,2016-08-13 08:18:32+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.01240515,31.24494225
41423694,woodpeck_repair,2016-08-13 06:52:24+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,29.8450288,30.35026335
41425538,woodpeck_repair,2016-08-13 09:10:54+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.7424017,26.25876455
41426371,woodpeck_repair,2016-08-13 09:53:33+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.5062901,22.64349955
41427174,woodpeck_repair,2016-08-13 10:48:52+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.59403465,26.58640875
41428046,woodpeck_repair,2016-08-13 11:43:20+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.20504805,28.6644394
41428831,woodpeck_repair,2016-08-13 12:36:29+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.0641035,29.48539195
41429707,woodpeck_repair,2016-08-13 13:33:01+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.72299745,28.94970575
41430500,woodpeck_repair,2016-08-13 14:21:57+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.2322613,28.26867585
41431260,woodpeck_repair,2016-08-13 15:10:17+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.0679942,29.22306185
41432129,woodpeck_repair,2016-08-13 16:06:42+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.54760805,30.2862546
41433471,woodpeck_repair,2016-08-13 17:26:16+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.0470856,27.66789835
41434107,woodpeck_repair,2016-08-13 18:05:35+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.98036065,28.3733362
41432862,woodpeck_repair,2016-08-13 16:51:37+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.91348095,28.4005343
41435773,woodpeck_repair,2016-08-13 20:09:01+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.3794746,30.041708
41434759,woodpeck_repair,2016-08-13 18:54:16+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.99666625,27.533807
41436501,woodpeck_repair,2016-08-13 21:00:00+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.44079725,30.12387525
41435323,woodpeck_repair,2016-08-13 19:37:03+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.61234735,29.14203545
41437851,woodpeck_repair,2016-08-13 22:55:57+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.97922465,29.04551265
41437032,woodpeck_repair,2016-08-13 21:44:52+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.05987385,28.2253676
41438222,woodpeck_repair,2016-08-13 23:48:15+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.1882779,31.06942635
41437409,woodpeck_repair,2016-08-13 22:12:39+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.4973949,30.0875915
41438558,woodpeck_repair,2016-08-14 00:41:30+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.83562935,29.3383944
41439474,woodpeck_repair,2016-08-14 03:04:25+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.49596755,30.3268251
41438826,woodpeck_repair,2016-08-14 01:29:03+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.87670125,28.7870764
41439698,woodpeck_repair,2016-08-14 03:52:30+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,29.8375954,31.1549502
41439213,woodpeck_repair,2016-08-14 02:22:13+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.3748332,29.7185332
41440546,woodpeck_repair,2016-08-14 05:51:06+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.58590125,30.1633785
41439858,woodpeck_repair,2016-08-14 04:19:49+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.6642711,29.038419
41440144,woodpeck_repair,2016-08-14 05:01:39+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.56833955,29.1215853
41441907,woodpeck_repair,2016-08-14 07:55:48+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,29.835389,31.06612025
41440961,woodpeck_repair,2016-08-14 06:38:44+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.5574181,26.66628295
41441297,woodpeck_repair,2016-08-14 07:08:18+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.6384924,29.0490985
41442891,woodpeck_repair,2016-08-14 09:24:57+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.7902321,28.94401885
41442448,woodpeck_repair,2016-08-14 08:47:08+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.0517887,28.4049121
41443543,woodpeck_repair,2016-08-14 10:07:22+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.76721415,30.49836155
41445842,woodpeck_repair,2016-08-14 12:25:39+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,29.75129485,30.98092105
41444252,woodpeck_repair,2016-08-14 10:52:45+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.74222245,29.16658045
41446740,woodpeck_repair,2016-08-14 13:21:10+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.717039,29.1370454
41444942,woodpeck_repair,2016-08-14 11:34:22+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.3534595,30.11238695
41447683,woodpeck_repair,2016-08-14 14:13:32+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.7146195,28.61329785
41449429,woodpeck_repair,2016-08-14 15:58:11+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.6023647,30.6289297
41450374,woodpeck_repair,2016-08-14 16:51:10+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.2476202,30.1891259
41448613,woodpeck_repair,2016-08-14 15:08:08+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.66091685,29.28689105
41451406,woodpeck_repair,2016-08-14 17:45:19+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.60842855,30.70690815
41453897,woodpeck_repair,2016-08-14 20:14:27+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.0892786,30.3185145
41452140,woodpeck_repair,2016-08-14 18:32:18+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.63827425,30.6712292
41454718,woodpeck_repair,2016-08-14 21:06:35+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.37056675,29.99670765
41453042,woodpeck_repair,2016-08-14 19:25:01+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.2943977,30.1880448
41455461,woodpeck_repair,2016-08-14 21:55:58+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.6377585,30.60815955
41455944,woodpeck_repair,2016-08-14 22:33:27+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.71959015,30.5697248
41456240,woodpeck_repair,2016-08-14 22:59:17+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.09004855,29.69625465
41457132,woodpeck_repair,2016-08-15 00:40:41+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,31.19859145,30.6993542
41457515,woodpeck_repair,2016-08-15 01:33:54+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.93482285,29.90873165
41458281,woodpeck_repair,2016-08-15 02:44:47+00:00,delete undiscussed semi-automatic additions in Egypt because of process and quality issues,30.54304095,30.8408125
